orderId,userId,shopId,totalAmount,orderStatus,createdAt
11022,5414,1469,200000,COMPLETED,2026-01-08T15:07:16.656
11023,7160,514,82000,CREATED,2025-12-31T15:07:16.656
11024,7784,279,84000,PAID,2026-01-01T15:07:16.656
11025,4,776,232000,PAID,2026-01-25T15:07:16.656
11026,3495,1097,177000,CREATED,2025-12-29T15:07:16.656
11027,1878,884,226000,SHIPPING,2026-01-25T15:07:16.656
11028,2715,486,51000,SHIPPING,2026-01-03T15:07:16.656
11029,4254,1146,106000,PAID,2026-01-24T15:07:16.656
11030,4198,966,132000,PAID,2026-01-05T15:07:16.656
11031,6526,197,185000,COMPLETED,2026-01-19T15:07:16.656
11032,989,701,124000,COMPLETED,2026-01-14T15:07:16.656
11033,4406,234,248000,PAID,2026-01-22T15:07:16.656
11034,1267,857,208000,PAID,2026-01-07T15:07:16.656
11035,8633,405,179000,CREATED,2026-01-26T15:07:16.656
11036,5208,1194,213000,PAID,2026-01-26T15:07:16.656
11037,8827,1700,143000,PAID,2026-01-26T15:07:16.656
11038,4889,868,62000,PAID,2026-01-14T15:07:16.656
11039,2307,1103,67000,CREATED,2026-01-13T15:07:16.656
11040,1127,1593,125000,COMPLETED,2026-01-05T15:07:16.656
11041,3903,921,118000,CREATED,2026-01-17T15:07:16.656
11042,5013,1526,171000,CREATED,2026-01-15T15:07:16.656
11043,4516,968,214000,COMPLETED,2026-01-20T15:07:16.656
11044,58,772,155000,PAID,2026-01-21T15:07:16.656
11045,2403,1088,103000,PAID,2026-01-02T15:07:16.656
11046,7409,1554,50000,PAID,2026-01-24T15:07:16.656
11047,4202,1183,68000,PAID,2026-01-27T15:07:16.656
11048,5268,713,194000,CREATED,2026-01-25T15:07:16.656
11049,1518,1833,190000,CREATED,2025-12-30T15:07:16.656
11050,988,519,210000,COMPLETED,2026-01-17T15:07:16.656
11051,4308,1968,72000,SHIPPING,2026-01-09T15:07:16.656
11052,9683,1382,143000,CREATED,2026-01-03T15:07:16.656
11053,918,943,118000,COMPLETED,2026-01-12T15:07:16.656
11054,2152,336,219000,CREATED,2025-12-31T15:07:16.656
11055,1432,297,87000,PAID,2025-12-31T15:07:16.656
11056,139,1041,185000,PAID,2025-12-30T15:07:16.656
11057,4095,1144,130000,COMPLETED,2026-01-01T15:07:16.656
11058,4847,309,112000,SHIPPING,2026-01-07T15:07:16.656
11059,2357,1112,229000,PAID,2026-01-01T15:07:16.656
11060,5279,211,172000,COMPLETED,2026-01-19T15:07:16.656
11061,7938,540,56000,COMPLETED,2026-01-19T15:07:16.656
11062,4291,1343,184000,PAID,2026-01-04T15:07:16.656
11063,9827,1918,195000,SHIPPING,2026-01-02T15:07:16.656
11064,8477,419,178000,PAID,2026-01-22T15:07:16.656
11065,9141,1840,224000,SHIPPING,2026-01-18T15:07:16.656
11066,6608,1050,159000,CREATED,2026-01-26T15:07:16.656
11067,2998,1251,214000,CREATED,2025-12-30T15:07:16.656
11068,9524,1102,157000,SHIPPING,2026-01-05T15:07:16.656
11069,1913,14,107000,SHIPPING,2026-01-15T15:07:16.656
11070,9151,1860,53000,COMPLETED,2026-01-05T15:07:16.656
11071,5075,807,107000,SHIPPING,2026-01-04T15:07:16.656
11072,5140,1717,197000,PAID,2026-01-24T15:07:16.656
11073,642,1139,103000,SHIPPING,2026-01-01T15:07:16.656
11074,1578,723,72000,SHIPPING,2026-01-17T15:07:16.656
11075,9417,275,245000,PAID,2026-01-07T15:07:16.656
11076,6546,1136,138000,PAID,2026-01-21T15:07:16.656
11077,1391,68,246000,PAID,2025-12-30T15:07:16.656
11078,4007,386,242000,CREATED,2026-01-05T15:07:16.656
11079,9634,938,119000,COMPLETED,2026-01-10T15:07:16.656
11080,2903,1088,86000,COMPLETED,2026-01-20T15:07:16.656
11081,5594,1021,144000,SHIPPING,2026-01-13T15:07:16.656
11082,5026,748,168000,COMPLETED,2026-01-05T15:07:16.656
11083,3346,1230,229000,COMPLETED,2026-01-16T15:07:16.656
11084,1956,1729,91000,SHIPPING,2025-12-30T15:07:16.656
11085,5867,1863,206000,PAID,2026-01-22T15:07:16.656
11086,6956,1154,173000,COMPLETED,2026-01-22T15:07:16.656
11087,7532,723,125000,PAID,2026-01-22T15:07:16.656
11088,6771,220,100000,PAID,2026-01-26T15:07:16.656
11089,3781,1221,134000,PAID,2026-01-23T15:07:16.656
11090,1785,1848,235000,COMPLETED,2025-12-31T15:07:16.656
11091,3046,1098,117000,PAID,2026-01-07T15:07:16.656
11092,2108,844,58000,SHIPPING,2026-01-02T15:07:16.656
11093,2867,1307,54000,CREATED,2026-01-05T15:07:16.656
11094,8746,1261,230000,SHIPPING,2026-01-27T15:07:16.656
11095,513,891,196000,COMPLETED,2026-01-25T15:07:16.656
11096,6627,919,125000,COMPLETED,2026-01-24T15:07:16.656
11097,6476,1051,215000,CREATED,2026-01-26T15:07:16.656
11098,9528,408,141000,PAID,2026-01-17T15:07:16.656
11099,2363,1890,187000,CREATED,2026-01-16T15:07:16.656
11100,5579,157,221000,PAID,2026-01-12T15:07:16.656
11101,3809,253,92000,PAID,2026-01-17T15:07:16.656
11102,4873,1358,109000,CREATED,2026-01-20T15:07:16.656
11103,6720,1652,53000,CREATED,2026-01-23T15:07:16.656
11104,3929,429,203000,PAID,2026-01-23T15:07:16.656
11105,3000,795,147000,SHIPPING,2026-01-01T15:07:16.656
11106,6307,1056,179000,SHIPPING,2026-01-02T15:07:16.656
11107,8923,750,226000,PAID,2026-01-04T15:07:16.656
11108,6806,755,73000,COMPLETED,2026-01-17T15:07:16.656
11109,594,1382,88000,SHIPPING,2026-01-02T15:07:16.656
11110,5865,1426,181000,CREATED,2026-01-04T15:07:16.656
11111,4412,330,235000,COMPLETED,2025-12-31T15:07:16.656
11112,2194,79,91000,COMPLETED,2026-01-16T15:07:16.656
11113,9112,1896,146000,CREATED,2026-01-14T15:07:16.656
11114,3750,647,230000,COMPLETED,2026-01-26T15:07:16.656
11115,6131,1167,174000,SHIPPING,2026-01-07T15:07:16.656
11116,2289,144,127000,PAID,2026-01-15T15:07:16.656
11117,868,630,173000,COMPLETED,2026-01-02T15:07:16.656
11118,1125,393,244000,PAID,2026-01-05T15:07:16.656
11119,6969,1155,225000,CREATED,2026-01-02T15:07:16.656
11120,3381,62,120000,COMPLETED,2026-01-09T15:07:16.656
11121,6154,1521,143000,COMPLETED,2026-01-13T15:07:16.656
11122,4186,1077,239000,SHIPPING,2026-01-26T15:07:16.656
11123,5053,1759,132000,COMPLETED,2026-01-23T15:07:16.656
11124,1080,917,146000,COMPLETED,2026-01-17T15:07:16.656
11125,4709,905,208000,PAID,2026-01-17T15:07:16.656
11126,8673,1523,144000,COMPLETED,2026-01-01T15:07:16.656
11127,3261,255,200000,SHIPPING,2026-01-17T15:07:16.656
11128,4755,334,147000,CREATED,2026-01-24T15:07:16.656
11129,7934,1855,57000,CREATED,2026-01-07T15:07:16.656
11130,256,1508,172000,COMPLETED,2026-01-04T15:07:16.656
11131,4892,453,228000,COMPLETED,2026-01-08T15:07:16.656
11132,9280,1832,183000,SHIPPING,2026-01-23T15:07:16.656
11133,4312,1862,134000,SHIPPING,2026-01-24T15:07:16.656
11134,1531,1461,131000,COMPLETED,2026-01-13T15:07:16.656
11135,4144,1577,159000,CREATED,2026-01-07T15:07:16.656
11136,6680,949,166000,COMPLETED,2026-01-27T15:07:16.656
11137,7800,821,135000,COMPLETED,2025-12-31T15:07:16.656
11138,6660,81,249000,PAID,2026-01-08T15:07:16.656
11139,8542,303,121000,CREATED,2026-01-09T15:07:16.656
11140,6346,1088,91000,PAID,2025-12-29T15:07:16.656
11141,5456,1290,120000,CREATED,2026-01-10T15:07:16.656
11142,5949,1588,80000,SHIPPING,2026-01-07T15:07:16.656
11143,3982,692,235000,PAID,2026-01-03T15:07:16.656
11144,9193,1547,75000,COMPLETED,2026-01-19T15:07:16.656
11145,4204,1182,153000,PAID,2026-01-07T15:07:16.656
11146,6043,698,55000,PAID,2026-01-02T15:07:16.656
11147,3129,197,125000,COMPLETED,2026-01-16T15:07:16.656
11148,1583,1702,104000,COMPLETED,2026-01-07T15:07:16.656
11149,1365,1185,80000,SHIPPING,2026-01-24T15:07:16.656
11150,888,1015,171000,COMPLETED,2026-01-03T15:07:16.656
11151,2690,526,247000,CREATED,2026-01-19T15:07:16.656
11152,515,169,233000,PAID,2026-01-18T15:07:16.656
11153,6833,465,179000,SHIPPING,2026-01-14T15:07:16.656
11154,2789,672,152000,PAID,2026-01-09T15:07:16.656
11155,4592,1948,63000,PAID,2026-01-20T15:07:16.656
11156,2725,1507,153000,CREATED,2026-01-14T15:07:16.656
11157,6732,1181,58000,CREATED,2026-01-02T15:07:16.656
11158,8762,1095,60000,SHIPPING,2026-01-27T15:07:16.656
11159,2026,528,242000,CREATED,2026-01-04T15:07:16.656
11160,2210,1884,192000,SHIPPING,2026-01-21T15:07:16.656
11161,8592,1424,58000,SHIPPING,2026-01-11T15:07:16.656
11162,3867,628,56000,COMPLETED,2026-01-17T15:07:16.656
11163,1820,1968,183000,SHIPPING,2025-12-31T15:07:16.656
11164,6408,1734,208000,CREATED,2026-01-18T15:07:16.656
11165,720,1436,69000,PAID,2025-12-30T15:07:16.656
11166,3817,175,140000,SHIPPING,2025-12-30T15:07:16.656
11167,9991,939,53000,SHIPPING,2026-01-24T15:07:16.656
11168,8759,705,215000,PAID,2026-01-27T15:07:16.656
11169,2516,68,78000,CREATED,2026-01-24T15:07:16.656
11170,5490,731,85000,CREATED,2026-01-07T15:07:16.656
11171,1846,1080,70000,CREATED,2026-01-13T15:07:16.656
11172,353,924,102000,PAID,2026-01-12T15:07:16.656
11173,3406,1221,178000,SHIPPING,2026-01-07T15:07:16.656
11174,8261,1213,165000,CREATED,2026-01-15T15:07:16.656
11175,4555,780,147000,SHIPPING,2026-01-25T15:07:16.656
11176,8592,296,244000,PAID,2026-01-22T15:07:16.656
11177,1033,1939,88000,CREATED,2025-12-31T15:07:16.656
11178,7318,1963,192000,CREATED,2025-12-30T15:07:16.656
11179,968,230,224000,CREATED,2026-01-16T15:07:16.656
11180,1682,1287,67000,CREATED,2026-01-13T15:07:16.656
11181,9505,1755,113000,SHIPPING,2026-01-23T15:07:16.656
11182,5914,497,54000,COMPLETED,2026-01-20T15:07:16.656
11183,8811,280,210000,PAID,2026-01-09T15:07:16.656
11184,8899,803,140000,SHIPPING,2026-01-22T15:07:16.656
11185,7422,1930,100000,CREATED,2026-01-24T15:07:16.656
11186,4239,429,169000,PAID,2026-01-27T15:07:16.656
11187,3986,1492,210000,CREATED,2026-01-08T15:07:16.656
11188,2216,442,241000,PAID,2026-01-25T15:07:16.656
11189,3148,904,185000,PAID,2026-01-11T15:07:16.656
11190,1867,1851,165000,CREATED,2026-01-04T15:07:16.656
11191,4748,1632,182000,CREATED,2026-01-22T15:07:16.656
11192,4419,182,70000,CREATED,2025-12-30T15:07:16.656
11193,8181,130,190000,CREATED,2026-01-23T15:07:16.656
11194,2110,731,158000,CREATED,2026-01-14T15:07:16.656
11195,8448,1191,126000,PAID,2026-01-02T15:07:16.656
11196,3511,1352,180000,SHIPPING,2026-01-04T15:07:16.656
11197,1455,1987,110000,CREATED,2026-01-16T15:07:16.656
11198,3815,1630,74000,CREATED,2026-01-09T15:07:16.656
11199,423,973,202000,COMPLETED,2026-01-26T15:07:16.656
11200,5513,645,92000,COMPLETED,2026-01-17T15:07:16.656
11201,6080,398,110000,COMPLETED,2026-01-23T15:07:16.656
11202,4896,993,173000,PAID,2026-01-03T15:07:16.656
11203,9350,639,92000,COMPLETED,2026-01-17T15:07:16.656
11204,4000,330,53000,CREATED,2026-01-09T15:07:16.656
11205,2222,1003,154000,SHIPPING,2026-01-16T15:07:16.656
11206,2935,1201,50000,COMPLETED,2026-01-20T15:07:16.656
11207,7207,997,57000,COMPLETED,2026-01-06T15:07:16.656
11208,7867,1323,242000,PAID,2026-01-07T15:07:16.656
11209,4595,1146,213000,SHIPPING,2026-01-11T15:07:16.656
11210,9706,45,204000,PAID,2026-01-11T15:07:16.656
11211,3462,277,169000,CREATED,2026-01-18T15:07:16.656
11212,9614,1672,114000,SHIPPING,2026-01-01T15:07:16.656
11213,4190,953,206000,COMPLETED,2026-01-01T15:07:16.656
11214,7901,890,169000,PAID,2026-01-22T15:07:16.656
11215,9128,164,70000,PAID,2026-01-18T15:07:16.656
11216,1768,1007,172000,CREATED,2026-01-02T15:07:16.656
11217,4359,622,119000,CREATED,2026-01-05T15:07:16.656
11218,8395,897,208000,COMPLETED,2025-12-29T15:07:16.656
11219,2870,1947,218000,CREATED,2026-01-20T15:07:16.656
11220,868,1741,63000,SHIPPING,2026-01-20T15:07:16.656
11221,6009,1632,200000,CREATED,2026-01-06T15:07:16.656
11222,7222,1379,175000,SHIPPING,2026-01-27T15:07:16.656
11223,3303,419,97000,PAID,2026-01-10T15:07:16.656
11224,585,590,116000,COMPLETED,2026-01-20T15:07:16.656
11225,7218,25,216000,PAID,2026-01-13T15:07:16.656
11226,7548,1325,202000,CREATED,2025-12-29T15:07:16.656
11227,2476,1871,231000,CREATED,2026-01-03T15:07:16.656
11228,8112,1637,95000,PAID,2026-01-13T15:07:16.656
11229,5223,1216,196000,CREATED,2025-12-31T15:07:16.656
11230,4168,1991,219000,CREATED,2026-01-05T15:07:16.656
11231,3542,1781,203000,COMPLETED,2026-01-10T15:07:16.656
11232,2370,1350,65000,COMPLETED,2026-01-25T15:07:16.656
11233,3873,613,201000,PAID,2026-01-27T15:07:16.656
11234,6099,183,147000,PAID,2025-12-31T15:07:16.656
11235,9315,1719,97000,PAID,2026-01-20T15:07:16.656
11236,9531,1807,243000,SHIPPING,2026-01-08T15:07:16.656
11237,6389,206,108000,PAID,2026-01-03T15:07:16.656
11238,4117,868,194000,SHIPPING,2026-01-09T15:07:16.656
11239,7319,484,207000,SHIPPING,2026-01-06T15:07:16.656
11240,6686,566,184000,PAID,2026-01-06T15:07:16.656
11241,8272,169,170000,SHIPPING,2026-01-19T15:07:16.656
11242,6555,469,201000,SHIPPING,2026-01-10T15:07:16.656
11243,5606,6,134000,COMPLETED,2026-01-18T15:07:16.656
11244,5702,445,130000,SHIPPING,2025-12-29T15:07:16.656
11245,3679,846,147000,CREATED,2026-01-16T15:07:16.656
11246,1078,1256,97000,PAID,2026-01-16T15:07:16.656
11247,8125,1751,88000,SHIPPING,2026-01-01T15:07:16.656
11248,6294,112,94000,COMPLETED,2026-01-14T15:07:16.656
11249,8141,1090,207000,PAID,2026-01-25T15:07:16.656
11250,1629,878,78000,COMPLETED,2026-01-16T15:07:16.656
11251,4113,501,177000,CREATED,2026-01-07T15:07:16.656
11252,6974,1424,166000,CREATED,2026-01-24T15:07:16.656
11253,3015,1161,75000,CREATED,2026-01-04T15:07:16.656
11254,1568,1525,142000,PAID,2026-01-19T15:07:16.656
11255,2288,1135,119000,CREATED,2026-01-10T15:07:16.656
11256,8506,1465,107000,COMPLETED,2026-01-23T15:07:16.656
11257,2555,872,133000,CREATED,2026-01-16T15:07:16.656
11258,4682,879,216000,CREATED,2026-01-13T15:07:16.656
11259,5412,1226,164000,PAID,2026-01-04T15:07:16.656
11260,3016,1023,69000,CREATED,2026-01-19T15:07:16.656
11261,4478,1654,140000,COMPLETED,2025-12-31T15:07:16.656
11262,4066,1678,202000,COMPLETED,2026-01-24T15:07:16.656
11263,6615,1780,124000,SHIPPING,2026-01-22T15:07:16.656
11264,4678,950,89000,CREATED,2026-01-12T15:07:16.658
11265,362,1183,148000,SHIPPING,2026-01-26T15:07:16.658
11266,8910,609,99000,SHIPPING,2026-01-08T15:07:16.658
11267,6065,1156,64000,PAID,2026-01-08T15:07:16.658
11268,8181,1551,141000,CREATED,2026-01-01T15:07:16.658
11269,1751,469,237000,CREATED,2026-01-01T15:07:16.658
11270,6948,1641,66000,COMPLETED,2026-01-17T15:07:16.658
11271,3630,1244,161000,PAID,2026-01-12T15:07:16.658
11272,1774,1566,74000,COMPLETED,2026-01-01T15:07:16.658
11273,7841,994,188000,SHIPPING,2026-01-14T15:07:16.658
11274,9150,949,232000,SHIPPING,2026-01-03T15:07:16.658
11275,7659,365,169000,SHIPPING,2026-01-01T15:07:16.658
11276,1151,1129,103000,CREATED,2026-01-25T15:07:16.658
11277,1080,350,106000,CREATED,2026-01-05T15:07:16.658
11278,9129,845,168000,CREATED,2026-01-01T15:07:16.658
11279,2655,1397,156000,PAID,2026-01-01T15:07:16.658
11280,129,652,133000,COMPLETED,2026-01-18T15:07:16.658
11281,6662,1962,217000,COMPLETED,2026-01-08T15:07:16.658
11282,5226,171,242000,COMPLETED,2026-01-17T15:07:16.658
11283,5462,518,165000,COMPLETED,2026-01-25T15:07:16.658
11284,1434,200,60000,PAID,2026-01-07T15:07:16.658
11285,3466,1350,62000,PAID,2026-01-03T15:07:16.658
11286,3917,867,62000,SHIPPING,2026-01-10T15:07:16.658
11287,2106,1014,147000,COMPLETED,2026-01-05T15:07:16.658
11288,6569,1692,177000,SHIPPING,2026-01-03T15:07:16.658
11289,6194,1221,121000,SHIPPING,2025-12-31T15:07:16.658
11290,555,227,227000,PAID,2026-01-04T15:07:16.658
11291,4972,990,107000,PAID,2026-01-03T15:07:16.658
11292,4387,1274,90000,COMPLETED,2026-01-20T15:07:16.658
11293,8198,1466,72000,CREATED,2026-01-09T15:07:16.658
11294,3511,1863,92000,CREATED,2026-01-07T15:07:16.658
11295,7599,1633,183000,CREATED,2026-01-12T15:07:16.658
11296,5721,1514,64000,SHIPPING,2026-01-20T15:07:16.658
11297,8512,1566,179000,SHIPPING,2026-01-22T15:07:16.658
11298,8165,660,154000,COMPLETED,2026-01-20T15:07:16.658
11299,3060,1867,157000,CREATED,2026-01-05T15:07:16.658
11300,1459,1325,208000,CREATED,2026-01-08T15:07:16.658
11301,8280,33,80000,PAID,2026-01-27T15:07:16.658
11302,6520,1718,124000,COMPLETED,2026-01-15T15:07:16.658
11303,4400,547,156000,SHIPPING,2026-01-14T15:07:16.658
11304,8670,1976,117000,COMPLETED,2026-01-19T15:07:16.658
11305,5901,1595,159000,CREATED,2026-01-15T15:07:16.658
11306,1382,499,112000,SHIPPING,2026-01-18T15:07:16.658
11307,8682,142,64000,SHIPPING,2026-01-15T15:07:16.658
11308,3149,913,173000,SHIPPING,2026-01-26T15:07:16.658
11309,7806,1118,121000,CREATED,2026-01-23T15:07:16.658
11310,4970,1006,188000,SHIPPING,2026-01-11T15:07:16.658
11311,4225,225,181000,PAID,2026-01-16T15:07:16.658
11312,9870,1830,222000,COMPLETED,2026-01-13T15:07:16.658
11313,5270,1353,130000,PAID,2026-01-14T15:07:16.658
11314,4357,57,70000,SHIPPING,2026-01-20T15:07:16.658
11315,7675,1490,192000,COMPLETED,2026-01-02T15:07:16.658
11316,9323,1337,220000,SHIPPING,2026-01-05T15:07:16.658
11317,3239,1195,246000,COMPLETED,2026-01-22T15:07:16.658
11318,6865,1186,187000,SHIPPING,2026-01-17T15:07:16.658
11319,9945,1532,226000,PAID,2026-01-08T15:07:16.658
11320,987,265,226000,COMPLETED,2026-01-12T15:07:16.658
11321,6238,1986,184000,CREATED,2026-01-22T15:07:16.658
11322,1523,304,208000,PAID,2026-01-18T15:07:16.658
11323,5015,1182,246000,SHIPPING,2026-01-12T15:07:16.658
11324,3924,971,74000,COMPLETED,2026-01-27T15:07:16.658
11325,4373,1711,86000,PAID,2026-01-11T15:07:16.658
11326,3117,229,155000,SHIPPING,2026-01-09T15:07:16.658
11327,3713,1038,99000,COMPLETED,2026-01-19T15:07:16.658
11328,1776,278,51000,SHIPPING,2026-01-07T15:07:16.658
11329,6967,455,153000,SHIPPING,2026-01-05T15:07:16.658
11330,6109,803,148000,COMPLETED,2026-01-22T15:07:16.658
11331,2543,1502,92000,CREATED,2026-01-26T15:07:16.658
11332,6441,77,166000,SHIPPING,2026-01-11T15:07:16.658
11333,1836,344,194000,COMPLETED,2026-01-10T15:07:16.658
11334,1461,1725,197000,PAID,2026-01-23T15:07:16.658
11335,8721,251,67000,COMPLETED,2025-12-31T15:07:16.658
11336,8129,1270,132000,COMPLETED,2026-01-01T15:07:16.658
11337,3093,950,70000,CREATED,2026-01-11T15:07:16.658
11338,296,1187,187000,SHIPPING,2026-01-15T15:07:16.658
11339,6502,1005,85000,CREATED,2026-01-11T15:07:16.658
11340,9443,104,183000,COMPLETED,2026-01-24T15:07:16.658
11341,5315,225,75000,CREATED,2026-01-01T15:07:16.658
11342,9661,671,168000,CREATED,2026-01-12T15:07:16.658
11343,1960,1552,96000,SHIPPING,2026-01-08T15:07:16.658
11344,2751,754,147000,CREATED,2026-01-07T15:07:16.658
11345,6464,1973,51000,CREATED,2026-01-07T15:07:16.658
11346,2978,1262,182000,PAID,2026-01-19T15:07:16.658
11347,130,78,232000,SHIPPING,2026-01-21T15:07:16.658
11348,7078,598,121000,COMPLETED,2026-01-21T15:07:16.658
11349,8032,269,238000,PAID,2026-01-15T15:07:16.658
11350,6960,1142,90000,COMPLETED,2026-01-23T15:07:16.658
11351,8706,1734,79000,COMPLETED,2026-01-04T15:07:16.658
11352,6562,1413,168000,PAID,2026-01-13T15:07:16.658
11353,8385,1300,149000,PAID,2026-01-08T15:07:16.658
11354,6807,1319,138000,CREATED,2026-01-08T15:07:16.658
11355,2010,1277,75000,CREATED,2026-01-16T15:07:16.658
11356,3056,1269,201000,SHIPPING,2026-01-16T15:07:16.658
11357,8157,729,58000,COMPLETED,2026-01-05T15:07:16.658
11358,1238,1822,108000,CREATED,2026-01-23T15:07:16.658
11359,6065,1056,138000,COMPLETED,2025-12-29T15:07:16.658
11360,5213,1935,189000,SHIPPING,2026-01-11T15:07:16.658
11361,8466,847,83000,COMPLETED,2026-01-07T15:07:16.658
11362,9849,1843,125000,COMPLETED,2026-01-22T15:07:16.658
11363,4407,531,225000,CREATED,2026-01-26T15:07:16.658
11364,3130,1476,92000,SHIPPING,2026-01-21T15:07:16.658
11365,5112,1790,214000,SHIPPING,2026-01-01T15:07:16.658
11366,6671,1826,90000,COMPLETED,2026-01-24T15:07:16.658
11367,3046,760,107000,PAID,2025-12-29T15:07:16.658
11368,7662,1133,140000,SHIPPING,2026-01-24T15:07:16.658
11369,6096,360,71000,COMPLETED,2026-01-12T15:07:16.658
11370,6343,727,134000,SHIPPING,2026-01-26T15:07:16.658
11371,5253,1775,118000,CREATED,2026-01-14T15:07:16.658
11372,5030,899,51000,COMPLETED,2026-01-10T15:07:16.658
11373,4956,60,100000,COMPLETED,2026-01-14T15:07:16.658
11374,4165,900,80000,SHIPPING,2026-01-18T15:07:16.658
11375,1702,1798,88000,CREATED,2026-01-26T15:07:16.658
11376,266,692,179000,COMPLETED,2026-01-26T15:07:16.658
11377,9849,689,83000,PAID,2026-01-03T15:07:16.658
11378,3894,1437,168000,SHIPPING,2026-01-22T15:07:16.658
11379,4000,1277,79000,COMPLETED,2026-01-03T15:07:16.658
11380,1838,420,137000,CREATED,2026-01-23T15:07:16.658
11381,5514,1295,50000,CREATED,2026-01-19T15:07:16.658
11382,7966,1011,214000,COMPLETED,2026-01-23T15:07:16.658
11383,8408,1800,110000,CREATED,2025-12-29T15:07:16.658
11384,9172,1061,82000,SHIPPING,2026-01-11T15:07:16.658
11385,4976,1519,174000,PAID,2026-01-08T15:07:16.658
11386,9018,990,246000,COMPLETED,2026-01-23T15:07:16.658
11387,8089,1874,141000,COMPLETED,2026-01-16T15:07:16.658
11388,3931,1309,130000,CREATED,2025-12-30T15:07:16.658
11389,6212,877,78000,PAID,2026-01-18T15:07:16.658
11390,5815,452,100000,COMPLETED,2026-01-12T15:07:16.658
11391,8627,842,120000,SHIPPING,2026-01-21T15:07:16.658
11392,4774,1543,50000,PAID,2026-01-08T15:07:16.658
11393,9685,1560,61000,COMPLETED,2026-01-10T15:07:16.658
11394,1246,198,184000,SHIPPING,2025-12-31T15:07:16.658
11395,7168,749,176000,PAID,2025-12-30T15:07:16.658
11396,4891,949,134000,CREATED,2026-01-05T15:07:16.658
11397,2974,789,159000,PAID,2026-01-08T15:07:16.658
11398,682,1835,190000,COMPLETED,2026-01-20T15:07:16.658
11399,162,959,208000,CREATED,2026-01-11T15:07:16.658
11400,4870,114,88000,PAID,2026-01-12T15:07:16.658
11401,3359,774,180000,SHIPPING,2026-01-26T15:07:16.658
11402,7751,789,124000,CREATED,2026-01-08T15:07:16.658
11403,5689,1767,246000,CREATED,2026-01-11T15:07:16.658
11404,889,1877,123000,CREATED,2026-01-03T15:07:16.658
